Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Bernhard Raimann,OT,Central Michigan,3,77,https://www.sports-reference.com/cfb/players/bernhard-raimann-1.html,78,303,5.05,30.0,30.5,117.0,7.46,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Charleston Rambo,WR,Miami,0,0,https://www.sports-reference.com/cfb/players/charleston-rambo-1.html,73,177,4.57,,33.5,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
LaBryan Ray,DT,Alabama,0,0,https://www.sports-reference.com/cfb/players/labryan-ray-1.html,76,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Sean Rhyan,OG,UCLA,3,92,https://www.sports-reference.com/cfb/players/sean-rhyan-1.html,77,321,5.25,,33.5,110.0,7.55,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Desmond Ridder,QB,Cincinnati,3,74,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html,75,211,4.52,,36.0,127.0,7.15,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
John Ridgeway,DT,Arkansas,5,178,https://www.sports-reference.com/cfb/players/john-ridgeway-1.html,77,321,5.3,,,101.0,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Ronnie Rivers,RB,Fresno St.,0,0,https://www.sports-reference.com/cfb/players/ronnie-rivers-1.html,68,195,4.6,,36.5,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Brian Robinson,RB,Alabama,3,98,https://www.sports-reference.com/cfb/players/brian-robinson-jr-1.html,74,225,4.53,,30.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Dominique Robinson,EDGE,Miami (Ohio),5,174,https://www.sports-reference.com/cfb/players/dominique-robinson-1.html,77,253,4.72,25.0,41.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyrese Robinson,OG,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/tyrese-robinson-1.html,75,317,5.25,,22.5,100.0,8.35,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Wan'Dale Robinson,WR,Kentucky,2,43,https://www.sports-reference.com/cfb/players/wandale-robinson-1.html,68,178,4.44,,34.5,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Malcolm Rodriguez,LB,Oklahoma St.,6,188,https://www.sports-reference.com/cfb/players/malcolm-rodriguez-1.html,71,232,4.52,,39.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Mike Rose,LB,Iowa St.,0,0,https://www.sports-reference.com/cfb/players/mike-rose-5.html,76,245,,,34.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Dare Rosenthal,OT,Kentucky,0,0,https://www.sports-reference.com/cfb/players/dare-rosenthal-1.html,79,290,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Josh Ross,LB,Michigan,0,0,https://www.sports-reference.com/cfb/players/josh-ross-2.html,72,227,4.79,,31.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Justyn Ross,WR,Clemson,0,0,https://www.sports-reference.com/cfb/players/justyn-ross-1.html,76,205,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jeremy Ruckert,TE,Ohio St.,3,101,https://www.sports-reference.com/cfb/players/jeremy-ruckert-1.html,77,250,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jamaree Salyer,OG,Georgia,6,195,https://www.sports-reference.com/cfb/players/jamaree-salyer-1.html,75,321,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jack Sanborn,LB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/jack-sanborn-1.html,74,234,4.73,20.0,34.5,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Braylon Sanders,WR,Mississippi,0,0,https://www.sports-reference.com/cfb/players/braylon-sanders-1.html,72,194,4.48,,34.5,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Myjai Sanders,EDGE,Cincinnati,3,100,https://www.sports-reference.com/cfb/players/myjai-sanders-1.html,77,228,4.67,,33.0,120.0,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Nephi Sewell,LB,Utah,0,0,https://www.sports-reference.com/cfb/players/nephi-sewell-1.html,72,226,4.67,,32.0,120.0,7.01,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Justin Shaffer,OG,Georgia,6,190,https://www.sports-reference.com/cfb/players/justin-shaffer-1.html,76,314,5.14,,25.5,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Khalil Shakir,WR,Boise St.,5,148,https://www.sports-reference.com/cfb/players/khalil-shakir-1.html,72,196,4.43,,34.5,124.0,7.28,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Abram Smith,RB,Baylor,0,0,https://www.sports-reference.com/cfb/players/abram-smith-1.html,72,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Brandon Smith,LB,Penn St.,4,120,https://www.sports-reference.com/cfb/players/brandon-smith-12.html,76,250,4.52,,37.5,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Lecitus Smith,OG,Virginia Tech,6,215,https://www.sports-reference.com/cfb/players/lecitus-smith-1.html,75,314,5.18,23.0,,99.0,7.88,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyler Smith,OT,Tulsa,1,24,https://www.sports-reference.com/cfb/players/tyler-smith-6.html,77,324,5.02,,27.5,105.0,7.78,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyreke Smith,EDGE,Ohio St.,5,158,https://www.sports-reference.com/cfb/players/tyreke-smith-1.html,75,254,4.86,,34.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Baylon Spector,LB,Clemson,7,231,https://www.sports-reference.com/cfb/players/baylon-spector-1.html,72,233,4.6,,36.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaiah Spiller,RB,Texas A&M,4,123,https://www.sports-reference.com/cfb/players/isaiah-spiller-1.html,72,217,,,30.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Chris Steele,CB,USC,0,0,https://www.sports-reference.com/cfb/players/chris-steele-1.html,72,187,4.48,,37.5,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Derek Stingley,CB,LSU,1,3,https://www.sports-reference.com/cfb/players/derek-stingley-jr-1.html,72,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jordan Stout,P,Penn St.,4,130,https://www.sports-reference.com/cfb/players/jordan-stout-2.html,75,209,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Carson Strong,QB,Nevada,0,0,https://www.sports-reference.com/cfb/players/carson-strong-1.html,75,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Andrew Stueber,OT,Michigan,7,245,https://www.sports-reference.com/cfb/players/andrew-stueber-1.html,79,325,,,24.5,101.0,7.94,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Myron Tagovailoa-Amosa,DE,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/myron-tagovailoa-amosa-1.html,74,270,4.81,,29.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Alontae Taylor,CB,Tennessee,2,49,https://www.sports-reference.com/cfb/players/alontae-taylor-1.html,72,199,4.36,,34.5,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cam Taylor-Britt,CB,Nebraska,2,60,https://www.sports-reference.com/cfb/players/cam-taylor-1.html,71,196,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaac Taylor-Stuart,CB,USC,0,0,https://www.sports-reference.com/cfb/players/isaac-taylor-stuart-1.html,74,201,4.42,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Luke Tenuta,OT,Virginia Tech,6,209,https://www.sports-reference.com/cfb/players/luke-tenuta-1.html,80,319,5.41,,26.0,104.0,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kayvon Thibodeaux,EDGE,Oregon,1,5,https://www.sports-reference.com/cfb/players/kayvon-thibodeaux-1.html,76,254,4.58,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cameron Thomas,DE,San Diego St.,3,87,https://www.sports-reference.com/cfb/players/cameron-thomas-2.html,76,267,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaiah Thomas,EDGE,Oklahoma,7,223,https://www.sports-reference.com/cfb/players/isaiah-thomas-1.html,77,266,4.7,,31.5,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Juanyeh Thomas,S,Georgia Tech,0,0,https://www.sports-reference.com/cfb/players/juanyeh-thomas-1.html,73,212,4.55,17.0,34.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Josh Thompson,CB,Texas,0,0,https://www.sports-reference.com/cfb/players/josh-thompson-4.html,72,194,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Skylar Thompson,QB,Kansas St.,7,247,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html,74,217,4.91,,31.0,112.0,7.0,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyquan Thornton,WR,Baylor,2,50,https://www.sports-reference.com/cfb/players/tyquan-thornton-1.html,74,181,4.28,,36.5,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Channing Tindall,LB,Georgia,3,102,https://www.sports-reference.com/cfb/players/channing-tindall-1.html,74,230,4.47,,42.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jalen Tolbert,WR,South Alabama,3,88,https://www.sports-reference.com/cfb/players/jalen-tolbert-1.html,73,194,4.49,,36.0,123.0,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Zach Tom,C,Wake Forest,4,140,https://www.sports-reference.com/cfb/players/zach-tom-1.html,76,304,4.94,,33.0,118.0,7.32,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cole Turner,TE,Nevada,5,149,https://www.sports-reference.com/cfb/players/cole-turner-2.html,78,246,4.76,17.0,27.0,120.0,7.06,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tré Turner,WR,Virginia Tech,0,0,https://www.sports-reference.com/cfb/players/tre-turner-2.html,73,184,4.51,,27.0,113.0,7.45,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Delarrin Turner-Yell,S,Oklahoma,5,152,https://www.sports-reference.com/cfb/players/delarrin-turner-yell-1.html,70,197,4.47,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Eyioma Uwazurike,DT,Iowa St.,4,116,https://www.sports-reference.com/cfb/players/eyioma-uwzurike-1.html,78,316,,,33.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
CJ Verdell,RB,Oregon,0,0,https://www.sports-reference.com/cfb/players/cj-verdell-1.html,68,194,,,29.5,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kenneth Walker,RB,Michigan St.,2,41,https://www.sports-reference.com/cfb/players/kenneth-walker-iii-1.html,69,211,4.38,,34.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Quay Walker,LB,Georgia,1,22,https://www.sports-reference.com/cfb/players/quay-walker-1.html,76,241,4.52,,32.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Rasheed Walker,OT,Penn St.,7,249,https://www.sports-reference.com/cfb/players/rasheed-walker-1.html,78,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Travon Walker,DE,Georgia,1,1,https://www.sports-reference.com/cfb/players/travon-walker-1.html,77,272,4.51,,35.5,123.0,6.89,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jermaine Waller,CB,Virginia Tech,0,0,https://www.sports-reference.com/cfb/players/jermaine-waller-1.html,72,180,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jaylen Warren,RB,Oklahoma St.,0,0,https://www.sports-reference.com/cfb/players/jaylen-warren-1.html,68,204,4.55,,31.5,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jaylen Watson,CB,Washington St.,7,243,https://www.sports-reference.com/cfb/players/jaylen-watson-2.html,74,197,4.51,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Luke Wattenberg,C,Washington,5,171,https://www.sports-reference.com/cfb/players/luke-wattenberg-1.html,76,299,5.2,,29.5,113.0,7.45,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Dohnovan West,C,Arizona St.,0,0,https://www.sports-reference.com/cfb/players/dohnovan-west-1.html,75,296,5.27,,28.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Rachaad White,RB,Arizona St.,3,91,https://www.sports-reference.com/cfb/players/rachaad-white-1.html,72,214,4.48,,38.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
ZaQuandre White,RB,South Carolina,0,0,https://www.sports-reference.com/cfb/players/zaquandre-white-1.html,72,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Zamir White,RB,Georgia,4,122,https://www.sports-reference.com/cfb/players/zamir-white-1.html,72,214,4.4,,33.5,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Damarion Williams,CB,Houston,4,141,https://www.sports-reference.com/cfb/players/damarion-williams-1.html,70,182,,17.0,34.5,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Devon Williams,WR,Oregon,0,0,https://www.sports-reference.com/cfb/players/devon-williams-2.html,77,210,4.65,,33.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jameson Williams,WR,Alabama,1,12,https://www.sports-reference.com/cfb/players/jameson-williams-1.html,74,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kyren Williams,RB,Notre Dame,5,164,https://www.sports-reference.com/cfb/players/kyren-williams-1.html,69,194,4.65,,32.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Sam Williams,EDGE,Mississippi,2,56,https://www.sports-reference.com/cfb/players/sam-williams-8.html,76,261,4.46,,32.5,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Malik Willis,QB,Liberty,3,86,https://www.sports-reference.com/cfb/players/malik-willis-1.html,73,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Garrett Wilson,WR,Ohio St.,1,10,https://www.sports-reference.com/cfb/players/garrett-wilson-2.html,72,183,4.38,,36.0,123.0,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Perrion Winfrey,DT,Oklahoma,4,108,https://www.sports-reference.com/cfb/players/perrion-winfrey-1.html,76,290,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jelani Woods,TE,Virginia,3,73,https://www.sports-reference.com/cfb/players/jelani-woods-1.html,79,259,4.61,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
JT Woods,S,Baylor,3,79,https://www.sports-reference.com/cfb/players/jt-woods-1.html,74,195,4.36,,39.5,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Mike Woods,WR,Oklahoma,6,202,https://www.sports-reference.com/cfb/players/mike-woods-3.html,73,204,4.55,,34.5,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tariq Woolen,CB,Texas-San Antonio,5,153,https://www.sports-reference.com/cfb/players/tariq-woolen-1.html,76,205,4.26,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Alex Wright,DE,Alabama-Birmingham,3,78,https://www.sports-reference.com/cfb/players/alex-wright-2.html,77,271,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Mykael Wright,CB,Oregon,0,0,https://www.sports-reference.com/cfb/players/mykael-wright-1.html,71,173,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Devonte Wyatt,DT,Georgia,1,28,https://www.sports-reference.com/cfb/players/devonte-wyatt-1.html,75,304,4.77,,29.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jalen Wydermyer,TE,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/jalen-wydermyer-1.html,76,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cade York,K,LSU,4,124,https://www.sports-reference.com/cfb/players/cade-york-1.html,73,206,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Bailey Zappe,QB,Western Kentucky,4,137,https://www.sports-reference.com/cfb/players/bailey-zappe-1.html,73,215,4.88,,30.0,109.0,7.19,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
