Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Samaje Perine,RB,Oklahoma,4,114,https://www.sports-reference.com/cfb/players/samaje-perine-1.html,71,233,4.65,30.0,33.0,116.0,7.26,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Nathan Peterman,QB,Pittsburgh,5,171,https://www.sports-reference.com/cfb/players/nathan-peterman-1.html,74,226,4.82,,31.0,110.0,7.14,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Carroll Phillips,OLB,Illinois,0,0,https://www.sports-reference.com/cfb/players/carroll-phillips-1.html,75,242,4.64,23.0,30.0,123.0,7.06,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Hayden Plinke,TE,Texas-El Paso,0,0,https://www.sports-reference.com/cfb/players/hayden-plinke-2.html,76,264,4.97,18.0,28.0,109.0,7.55,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ethan Pocic,C,LSU,2,58,https://www.sports-reference.com/cfb/players/ethan-pocic-1.html,78,310,5.15,26.0,27.0,107.0,7.89,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ejuan Price,OLB,Pittsburgh,7,234,https://www.sports-reference.com/cfb/players/ejuan-price-1.html,71,241,4.84,20.0,31.5,117.0,,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Donnel Pumphrey,RB,San Diego State,4,132,https://www.sports-reference.com/cfb/players/donnel-pumphrey-1.html,68,176,4.48,5.0,33.5,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Elijah Qualls,DT,Washington,6,214,https://www.sports-reference.com/cfb/players/elijah-qualls-1.html,73,313,5.13,33.0,31.5,105.0,7.65,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
James Quick,WR,Louisville,0,0,https://www.sports-reference.com/cfb/players/james-quick-1.html,72,186,4.6,11.0,31.0,115.0,7.0,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ryan Ramczyk,OT,Wisconsin,1,32,https://www.sports-reference.com/cfb/players/ryan-ramczyk-1.html,78,310,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Michael Rector,WR,Stanford,0,0,https://www.sports-reference.com/cfb/players/michael-rector-1.html,72,193,4.42,,36.5,129.0,6.77,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Haason Reddick,OLB,Temple,1,13,https://www.sports-reference.com/cfb/players/haason-reddick-1.html,73,237,4.52,24.0,36.5,133.0,7.01,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Devine Redding,RB,Indiana,0,0,https://www.sports-reference.com/cfb/players/devine-redding-1.html,68,205,4.76,16.0,30.5,116.0,7.18,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jalen Reeves-Maybin,OLB,Tennessee,4,124,https://www.sports-reference.com/cfb/players/jalen-reeves-maybin-1.html,72,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Austin Rehkow,P,Idaho,0,0,https://www.sports-reference.com/cfb/players/austin-rehkow-1.html,75,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Josh Reynolds,WR,Texas A&M,4,117,https://www.sports-reference.com/cfb/players/josh-reynolds-1.html,75,194,4.52,,37.0,124.0,6.83,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Duke Riley,OLB,LSU,3,75,https://www.sports-reference.com/cfb/players/duke-riley-1.html,72,232,4.58,18.0,34.5,122.0,6.89,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Michael Roberts,TE,Toledo,4,127,https://www.sports-reference.com/cfb/players/michael-roberts-3.html,76,270,4.86,,30.0,110.0,7.05,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jalen Robinette,WR,Air Force,0,0,https://www.sports-reference.com/cfb/players/jalen-robinette-1.html,75,220,4.62,13.0,31.5,120.0,6.77,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cam Robinson,OT,Alabama,2,34,https://www.sports-reference.com/cfb/players/cam-robinson-2.html,78,322,5.15,,26.0,106.0,7.81,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Isaac Rochell,DE,Notre Dame,7,225,https://www.sports-reference.com/cfb/players/isaac-rochell-1.html,76,280,4.89,25.0,31.5,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Darreus Rogers,WR,USC,0,0,https://www.sports-reference.com/cfb/players/darreus-rogers-1.html,73,216,,8.0,26.5,112.0,7.22,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Sam Rogers,FB,Virginia Tech,6,206,https://www.sports-reference.com/cfb/players/sam-rogers-1.html,70,231,4.93,19.0,32.0,114.0,7.27,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Fred Ross,WR,Mississippi State,0,0,https://www.sports-reference.com/cfb/players/fred-ross-1.html,73,213,4.51,10.0,35.0,113.0,6.99,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
John Ross,WR,Washington,1,9,https://www.sports-reference.com/cfb/players/john-ross-1.html,71,188,4.22,,37.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Chase Roullier,C,Wyoming,6,199,https://www.sports-reference.com/cfb/players/chase-roullier-1.html,76,312,5.54,19.0,26.5,97.0,7.6,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Travis Rudolph,WR,Florida State,0,0,https://www.sports-reference.com/cfb/players/travis-rudolph-1.html,72,189,4.65,12.0,31.5,114.0,6.93,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cooper Rush,QB,Central Michigan,0,0,https://www.sports-reference.com/cfb/players/cooper-rush-1.html,75,228,4.93,,27.0,105.0,7.23,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Seth Russell,QB,Baylor,0,0,https://www.sports-reference.com/cfb/players/seth-russell-1.html,75,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Curtis Samuel,WR,Ohio State,2,40,https://www.sports-reference.com/cfb/players/curtis-samuel-1.html,71,196,4.31,18.0,37.0,119.0,7.09,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Artavis Scott,WR,Clemson,0,0,https://www.sports-reference.com/cfb/players/artavis-scott-1.html,70,193,4.61,13.0,31.0,116.0,7.19,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ricky Seals-Jones,WR,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/ricky-seals-jones-1.html,77,243,4.69,17.0,28.0,121.0,7.46,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Justin Senior,OT,Mississippi State,6,210,https://www.sports-reference.com/cfb/players/justin-senior-1.html,77,331,5.55,,23.0,98.0,8.19,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
David Sharpe,OT,Florida,4,129,https://www.sports-reference.com/cfb/players/david-sharpe-1.html,78,343,5.44,19.0,20.5,97.0,7.87,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Sojourn Shelton,CB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/sojourn-shelton-1.html,69,177,4.51,10.0,35.0,120.0,6.92,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Garrett Sickels,DE,Penn State,0,0,https://www.sports-reference.com/cfb/players/garrett-sickels-1.html,75,261,4.9,20.0,28.0,105.0,7.21,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Nico Siragusa,OG,San Diego State,4,122,https://www.sports-reference.com/cfb/players/nico-siragusa-1.html,76,319,5.35,28.0,32.0,110.0,7.71,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Dan Skipper,OT,Arkansas,0,0,https://www.sports-reference.com/cfb/players/dan-skipper-1.html,82,309,5.42,,26.0,97.0,7.61,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Tanzel Smart,DT,Tulane,6,189,https://www.sports-reference.com/cfb/players/tanzel-smart-1.html,73,296,5.24,22.0,27.0,105.0,7.53,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
De'Veon Smith,RB,Michigan,0,0,https://www.sports-reference.com/cfb/players/deveon-smith-1.html,71,223,,22.0,29.0,108.0,7.3,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jonnu Smith,TE,Florida International,3,100,https://www.sports-reference.com/cfb/players/jonnu-smith-1.html,75,248,4.62,22.0,38.0,127.0,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
JuJu Smith-Schuster,WR,USC,2,62,https://www.sports-reference.com/cfb/players/juju-smith-1.html,73,215,4.54,15.0,32.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Dawuane Smoot,DE,Illinois,3,68,https://www.sports-reference.com/cfb/players/dawuane-smoot-1.html,75,264,4.77,,29.5,117.0,7.18,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jeremy Sprinkle,TE,Arkansas,5,154,https://www.sports-reference.com/cfb/players/jeremy-sprinkle-1.html,77,252,4.69,,29.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jamari Staples,WR,Louisville,0,0,https://www.sports-reference.com/cfb/players/jamari-staples-1.html,75,195,4.51,,36.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Freddie Stevenson,FB,Florida State,0,0,https://www.sports-reference.com/cfb/players/freddie-stevenson-1.html,72,234,4.75,24.0,28.0,111.0,7.65,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
ArDarius Stewart,WR,Alabama,3,79,https://www.sports-reference.com/cfb/players/ardarius-stewart-1.html,71,204,4.49,,34.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Channing Stribling,CB,Michigan,0,0,https://www.sports-reference.com/cfb/players/channing-stribling-1.html,73,188,4.6,5.0,31.5,114.0,6.94,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cameron Sutton,CB,Tennessee,3,94,https://www.sports-reference.com/cfb/players/cameron-sutton-1.html,71,188,4.52,11.0,34.0,120.0,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ryan Switzer,WR,North Carolina,4,133,https://www.sports-reference.com/cfb/players/ryan-switzer-1.html,68,181,4.51,11.0,32.0,116.0,6.77,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Teez Tabor,CB,Florida,2,53,https://www.sports-reference.com/cfb/players/jalen-tabor-1.html,72,199,4.62,9.0,31.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cordrea Tankersley,CB,Clemson,3,97,https://www.sports-reference.com/cfb/players/cordrea-tankersley-1.html,73,199,4.4,13.0,29.5,121.0,7.0,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Pita Taumoepenu,OLB,Utah,6,202,https://www.sports-reference.com/cfb/players/pita-taumoepenu-3.html,73,243,4.67,24.0,28.5,112.0,6.91,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Taywan Taylor,WR,Western Kentucky,3,72,https://www.sports-reference.com/cfb/players/taywan-taylor-1.html,71,203,4.5,13.0,33.5,132.0,6.57,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Trent Taylor,WR,Louisiana Tech,5,177,https://www.sports-reference.com/cfb/players/trent-taylor-2.html,68,181,4.63,13.0,33.0,117.0,6.74,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Vincent Taylor,DT,Oklahoma State,6,194,https://www.sports-reference.com/cfb/players/vincent-taylor-1.html,75,304,5.07,26.0,28.5,108.0,7.58,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Sam Tevi,OT,Utah,6,190,https://www.sports-reference.com/cfb/players/sam-tevi-1.html,77,311,5.27,15.0,26.0,107.0,7.84,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jahad Thomas,RB,Temple,0,0,https://www.sports-reference.com/cfb/players/jahad-thomas-1.html,70,190,4.62,11.0,32.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Noel Thomas,WR,Connecticut,0,0,https://www.sports-reference.com/cfb/players/noel-thomas-1.html,72,205,4.63,9.0,32.5,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Solomon Thomas,DE,Stanford,1,3,https://www.sports-reference.com/cfb/players/solomon-thomas-2.html,75,273,4.69,30.0,35.0,126.0,6.95,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Tedric Thompson,S,Colorado,4,111,https://www.sports-reference.com/cfb/players/tedric-thompson-1.html,72,204,4.6,17.0,32.5,117.0,7.11,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jack Tocho,CB,North Carolina State,7,245,https://www.sports-reference.com/cfb/players/jack-tocho-1.html,72,202,4.54,21.0,35.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Dalvin Tomlinson,DT,Alabama,2,55,https://www.sports-reference.com/cfb/players/dalvin-tomlinson-1.html,75,310,5.19,,27.0,110.0,7.68,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jon Toth,C,Kentucky,0,0,https://www.sports-reference.com/cfb/players/jon-toth-1.html,77,307,5.51,21.0,25.5,100.0,8.09,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Damarius Travis,S,Minnesota,0,0,https://www.sports-reference.com/cfb/players/damarius-travis-1.html,73,206,,13.0,32.5,115.0,7.08,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Mitchell Trubisky,QB,North Carolina,1,2,https://www.sports-reference.com/cfb/players/mitch-trubisky-1.html,74,222,4.67,,27.5,116.0,6.87,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Stevie Tu'Ikolovatu,DT,USC,7,223,https://www.sports-reference.com/cfb/players/stevie-tuikolovatu-1.html,73,331,5.45,28.0,24.5,91.0,7.83,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Michael Tyson,S,Cincinnati,6,187,https://www.sports-reference.com/cfb/players/mike-tyson-2.html,73,204,4.56,17.0,33.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Conrad Ukropina,K,Stanford,0,0,https://www.sports-reference.com/cfb/players/conrad-ukropina-1.html,72,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Tanner Vallejo,ILB,Boise State,6,195,https://www.sports-reference.com/cfb/players/tanner-vallejo-1.html,73,228,4.67,,33.5,121.0,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Eddie Vanderdoes,DT,UCLA,3,88,https://www.sports-reference.com/cfb/players/eddie-vanderdoes-1.html,75,305,4.99,28.0,28.5,111.0,7.69,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Justin Vogel,P,Miami (FL),0,0,https://www.sports-reference.com/cfb/players/justin-vogel-1.html,76,219,4.7,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Charles Walker,DT,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/charles-walker-3.html,74,310,4.96,25.0,28.0,107.0,7.89,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
DeMarcus Walker,DE,Florida State,2,51,https://www.sports-reference.com/cfb/players/demarcus-walker-1.html,76,280,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Carlos Watkins,DT,Clemson,4,142,https://www.sports-reference.com/cfb/players/carlos-watkins-1.html,75,309,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Deshaun Watson,QB,Clemson,1,12,https://www.sports-reference.com/cfb/players/deshaun-watson-1.html,74,221,4.66,,32.5,119.0,6.95,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
T.J. Watt,OLB,Wisconsin,1,30,https://www.sports-reference.com/cfb/players/tj-watt-1.html,76,252,4.69,21.0,37.0,128.0,6.79,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Davis Webb,QB,California,3,87,https://www.sports-reference.com/cfb/players/davis-webb-1.html,77,229,4.79,,33.0,118.0,6.92,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Dede Westbrook,WR,Oklahoma,4,110,https://www.sports-reference.com/cfb/players/dede-westbrook-1.html,72,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Chad Wheeler,OT,USC,0,0,https://www.sports-reference.com/cfb/players/chad-wheeler-1.html,79,306,5.48,15.0,20.5,105.0,,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marquez White,CB,Florida State,6,216,https://www.sports-reference.com/cfb/players/marquez-white-1.html,72,194,4.59,,36.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
TreDavious White,CB,LSU,1,27,https://www.sports-reference.com/cfb/players/tredavious-white-1.html,71,192,4.47,16.0,32.0,119.0,6.9,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Kermit Whitfield,WR,Florida State,0,0,https://www.sports-reference.com/cfb/players/kermit-whitfield-1.html,68,185,4.44,8.0,32.5,120.0,7.17,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jamaal Williams,RB,BYU,4,134,https://www.sports-reference.com/cfb/players/jamaal-williams-1.html,72,212,4.59,,30.0,123.0,7.25,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Joe Williams,RB,Utah,4,121,https://www.sports-reference.com/cfb/players/joe-williams-7.html,71,210,4.41,14.0,35.0,125.0,7.19,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marcus Williams,S,Utah,2,42,https://www.sports-reference.com/cfb/players/marcus-williams-9.html,73,202,4.56,14.0,43.5,129.0,6.85,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Mike Williams,WR,Clemson,1,7,https://www.sports-reference.com/cfb/players/mike-williams-17.html,76,218,,15.0,32.5,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Stanley Williams,RB,Kentucky,0,0,https://www.sports-reference.com/cfb/players/stanley-boom-williams-1.html,67,190,4.51,18.0,36.0,121.0,6.86,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Tim Williams,OLB,Alabama,3,78,https://www.sports-reference.com/cfb/players/tim-williams-7.html,75,244,4.68,,33.5,124.0,7.36,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jordan Willis,DE,Kansas State,3,73,https://www.sports-reference.com/cfb/players/jordan-willis-1.html,76,255,4.53,24.0,39.0,125.0,6.85,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Howard Wilson,CB,Houston,4,126,https://www.sports-reference.com/cfb/players/howard-wilson-1.html,73,184,4.57,,33.5,119.0,6.68,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jesus Wilson,WR,Florida State,0,0,https://www.sports-reference.com/cfb/players/jesus-wilson-1.html,69,189,4.57,10.0,,119.0,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Quincy Wilson,CB,Florida,2,46,https://www.sports-reference.com/cfb/players/quincy-wilson-2.html,73,211,4.54,14.0,32.0,118.0,6.86,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ahkello Witherspoon,CB,Colorado,3,66,https://www.sports-reference.com/cfb/players/ahkello-witherspoon-1.html,75,198,4.45,,40.5,127.0,6.93,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Xavier Woods,S,Louisiana Tech,6,191,https://www.sports-reference.com/cfb/players/xavier-woods-1.html,71,197,4.54,19.0,33.5,122.0,6.72,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Chris Wormley,DT,Michigan,3,74,https://www.sports-reference.com/cfb/players/chris-wormley-1.html,77,298,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
